,score,num_features,feature,region,boot_n
5599,0.6454877767245377,22,topic37,7,19
5600,0.6495308594943889,23,topic57,7,19
5601,0.6526533388482085,24,topic34,7,19
5602,0.6509413486364446,25,topic44,7,19
5603,0.6497485181753214,26,topic1,7,19
5604,0.6447156927910398,27,topic19,7,19
5605,0.6429425315940696,28,topic49,7,19
5606,0.6416323956438585,29,topic58,7,19
5607,0.6412485215516794,30,topic20,7,19
5608,0.6407344289961456,31,topic12,7,19
5609,0.6380400237362766,32,topic40,7,19
5610,0.5327269133810716,0,topic57,8,19
5611,0.5458009480068303,1,topic15,8,19
5612,0.555823749713202,2,topic39,8,19
5613,0.5631371918136624,3,topic32,8,19
5614,0.5678202470798819,4,topic37,8,19
5615,0.574223654979233,5,topic38,8,19
5616,0.5794835330839387,6,topic30,8,19
5617,0.584925544205463,7,topic59,8,19
5618,0.5899079643248,8,topic44,8,19
5619,0.5929876558679804,9,topic19,8,19
5620,0.5955466659067065,10,topic20,8,19
5621,0.597338518611338,11,topic53,8,19
5622,0.600427332577434,12,topic5,8,19
5623,0.6021638198615886,13,topic26,8,19
5624,0.6045691555072894,14,topic58,8,19
5625,0.6069442123955309,15,topic9,8,19
5626,0.6077202492263344,16,topic40,8,19
5627,0.6082379467267904,17,topic34,8,19
5628,0.6081887197252309,18,topic1,8,19
5629,0.6089008995956258,19,topic35,8,19
5630,0.609443926685306,20,topic2,8,19
5631,0.6100238314234256,21,topic11,8,19
5632,0.6108428118063007,22,topic48,8,19
5633,0.6113477719968592,23,topic12,8,19
5634,0.6115725331242572,24,topic7,8,19
5635,0.6118410137172815,25,topic23,8,19
5636,0.6110040314147819,26,topic4,8,19
5637,0.610712113881485,27,topic50,8,19
5638,0.610500017548699,28,topic27,8,19
5639,0.6090677971509615,29,topic10,8,19
5640,0.6084158593539933,30,topic49,8,19
5641,0.6079223021920792,31,topic29,8,19
5642,0.6075091245983741,32,topic6,8,19
5643,0.530004909020856,0,topic59,0,20
